height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
737;354857900;363790100;353470500;339401500;365446200;352938700;346460800;329296900;291297200;258964100;309296400;547533800;642495800;638825900;346841000;353395300;361695800;321560600;271076500;279839400;278523400;259761600;255388900;257731700;263391900
741;297931300;289518800;351321500;372951500;398444600;378892700;295260300;374943800;361672600;301483400;335331200;311353500;281174100;277269500;294578800;286047400;276480900;501815200;634628100;581394400;436282900;349912200;365203200;372604000;366623500
747;384388600;370064100;368152500;368752100;338378400;408660700;617928600;591358900;578610900;564604600;618816700;582438800;512003900;572868100;628604300;536092700;532393000;539040200;525991600;542198300;626403800;529337000;599749300;628917200;717680300
751;669794100;563781600;480255800;488517200;628204100;570045200;576168300;593022600;638443600;578117700;494442800;493103900;469080900;499587000;577013100;471088400;489131800;478446300;460462200;579093700;559913000;572003200;573028300;609104100;570749800
757;527689500;530297400;620224700;569070100;534453700;594930800;565681400;483616100;636811600;671847500;614164800;613678400;646798300;663365600;476654100;463804200;473972500;565326300;613848100;629061000;591777500;596615100;610947100;643131900;616292300
761;559770100;586034100;525877700;618545200;628799200;645634600;611882500;621567600;610683800;617805900;608077100;549924900;489588600;577490500;611230000;637305900;597715200;612930700;562638800;615408100;569418300;681391200;648710000;614255800;598301500
767;552264300;580483500;560139300;518832000;488032500;516844300;430251500;427751700;556028700;597746700;535417500;535526300;590913500;569475700;584267200;535963400;544741300;505733000;544965900;510786200;487478800;460177500;425040700;565269600;609890300
771;641707600;655131500;619077000;627443300;619290300;634114000;665198600;581646600;554525200;641642800;547062200;516680500;549855100;492827200;534115100;568356000;525965900;524473900;567967200;489888000;471524100;471066000;528769700;541719300;574244500
777;390766700;422364700;374524300;430491400;418584700;415506400;415736600;398231400;420532000;404204400;433878000;453776100;396905300;385851800;405050900;426328900;408183600;448763200;459607500;405040300;439733200;478632500;480088200;445053000;492451700
781;571089600;604609700;637989300;630380400;557795200;608496300;535502200;639970900;706137200;676484500;674320200;645387200;664429100;668501300;642467500;626866300;525471500;568614400;541374400;574769000;593956800;546126700;606954200;691913600;599731400
787;587411300;559616100;491312600;510388400;528273300;468921100;562485100;577874200;615746800;567591500;567358400;507633600;535570100;532858800;548615800;598710100;603135100;648875900;628610500;491694900;461383700;480719200;458232200;532179300;550523100
791;313469300;334409200;362962400;296985000;358788700;386371700;373180600;415924200;351454600;329597000;317195300;293120900;324253800;318485400;385393200;373199000;339278100;302771400;306414100;286105300;356479200;336468300;330103300;299603200;294780700
797;565721900;590154800;705929400;667046500;727028100;722428600;714324700;565287500;574313900;640251000;704194100;712201500;694448200;731283200;708633200;703046400;706456900;704872200;767488800;704141800;712390200;647492600;709254300;745085700;628335200
801;716812400;734142200;705888700;738282600;656753400;678372500;678970100;647930500;769375700;784459600;769441800;786819600;769042300;756294700;787621600;780269900;763265600;669262300;789122700;789852100;770357700;699341700;660845500;768165200;705275500
807;474679100;435546900;451558200;442439500;532766600;460277600;533160300;638574100;649209900;590789300;558334100;504561200;439757600;429650500;474345300;440809900;534322100;495183500;560158000;602621700;580223500;500868600;521170900;526544800;513483700
811;500989400;540164200;532937700;541175300;535427300;549113400;536577400;524587000;603459700;543210400;625304300;729938400;609128800;608043500;585544400;552874000;569061600;568226100;571834400;616799500;584203900;557465500;586504900;632581200;601798000
817;706614600;725801300;727693500;689510400;625541900;714550700;646126300;656949200;665571700;715071900;658197800;683717700;623216200;660766300;710616100;743704100;705861400;601154700;577108400;607971700;561019500;568195600;639353600;547677800;591856600
821;582822000;566488400;521782800;495797900;500399600;520699900;525442900;493591800;454822300;447631500;445151800;451872400;471035600;455083600;460598100;464882500;515938300;488331000;468465200;449989800;458774100;476263200;442913500;441416900;459049400
827;510607100;514589600;557666200;516488500;520849200;494873400;506386800;403987500;408229300;399505200;389604500;402768600;395345600;410108100;621983800;402777500;396173200;397227700;399864600;404744700;396704800;392980200;390225800;410641100;396721400
831;457035400;433796400;432631200;436676800;432252400;440293600;436800700;437480800;516899700;595543700;595646100;427890100;365876100;379841000;357320500;296892900;360211400;361480300;312087600;328367800;546264900;586679800;535328200;496394100;545388400
837;622187800;672813100;775757000;725030000;615488400;518534700;543794500;578769400;647472600;749687900;647560600;746426800;675812300;640423700;648916400;540077800;645558700;732496400;674795100;508532200;588809400;553791500;527910900;501306000;633002300
841;611354100;551584100;603163100;558505800;574279900;547699500;684073700;604038500;590336300;637636600;541745200;510213400;508143300;539291000;565639400;538478000;555613800;601907300;547020300;534358700;580588500;652143800;709354100;713029600;700343700
847;427160900;411550700;467748000;406925500;466316100;552762800;479234700;487683700;549532900;483603100;453643200;471511000;412581600;409955800;456266300;468669000;494035800;453928200;523187100;481030200;489554300;487652600;522519500;489298400;481146500
851;696255100;729407000;731505000;812926100;773627700;809530800;677950000;628104100;818037100;696470300;845419500;783531100;830361600;843058400;680413500;722437400;672216900;685701200;718074400;672456000;672615900;657870600;626942300;604331000;616315900
857;670347100;507963900;721298400;642937600;698171900;691443400;673421500;657900500;652914100;643404500;518317000;554683900;651268300;536268900;545040600;525686200;525386400;513492400;524383800;522716000;511584000;536888400;518580200;511118400;502108100
861;504848400;500616500;492057300;580019000;529386600;543931800;621085500;556982100;640061100;687815800;583684400;553026600;564426900;557496200;607778900;539645400;571619500;574931000;564995300;620459100;579403600;649887000;583735200;536860200;599594000
867;754143700;780367400;791808800;751030300;661108500;616719200;616277600;649280400;649691300;857992400;852881200;712514800;644793600;623675600;724151700;832211400;728226700;640041200;643103700;682543800;748896100;861055500;844741900;729347700;666067600
871;474668800;485193600;535419200;555113800;510261400;466199500;480089800;508424900;486302700;488473100;495862100;465822500;495730500;542011900;485067200;497228800;485382300;501869400;535881500;476367200;511867400;486066700;497190300;488341600;558663400
877;433758400;403556900;486869800;486232300;454953000;470652200;474424600;479114600;430293100;463015400;471304100;424114100;397120400;486901500;532233200;508178900;504358100;519987700;593933100;507874800;540723200;545503000;409958900;427584000;455738400
881;533626900;540438900;564505600;572226400;604398600;604998000;633088200;540618600;513364100;539452800;483105100;499525100;518863700;558033300;630478100;562922500;602494300;613869900;572861900;536359700;519085300;577031000;635181100;600913100;678084600
887;540857900;531921100;571763400;560150500;490125700;677971900;582452400;554205400;532410800;542750600;504844600;541848000;501871500;531484500;492676300;455100200;459835600;458597300;562054200;585747200;504201100;476789000;463864400;457132900;533747700
891;732571400;731826100;743350100;774741300;812609600;743462600;886508400;809619500;845594500;862418500;906438900;664128200;729603700;759682000;698373000;506385500;465739600;443650600;556378400;537176500;512067900;843027100;795414700;684906600;791431700
897;757099600;646681500;793076800;669096600;701687000;695811200;700997200;517086300;469504700;473601700;721428500;743340100;835302700;765807100;787839400;625598400;634555100;629101800;652749200;628755400;639936900;620022600;607859600;611699800;607215800
901;669648400;652607700;660426400;666716900;702788400;673983500;716355500;698605700;728927000;822474500;803815600;801641600;832638100;825962000;837807200;902726300;784693900;763425700;736320900;738388300;708467500;726014900;728281200;726936800;722911600
907;771696900;760770700;765407400;762946000;764241900;796948600;754119200;769994000;783748800;882775300;817233000;778693500;850184000;857277600;827879000;906258600;748033600;780771500;933216900;926508600;812995000;726281000;703044000;711313400;697521300
911;715030000;619364200;631808500;620356200;625782000;627625600;718223900;659253800;605169700;609402700;614191000;647434600;710520800;735929800;490598600;479214300;460675000;466137200;452394000;758392600;662798500;630734300;638836100;665806100;624857800
917;679111400;780611300;683488100;679044200;672723700;690537500;681808400;669853600;699973700;722053500;765705500;694632900;717705600;694778700;672132800;677475000;666977700;686774300;673619500;716104200;691760900;721072600;684753900;680636500;702897200
921;581884200;561234000;618234800;705617700;663598900;686350700;683378200;721981000;705163500;646549400;703823400;700390300;681574800;935522100;725742500;699845900;706101000;656593400;802040200;688882400;684520000;636575600;709626500;607918800;582537900
927;661969000;646278100;694340300;850943500;653441100;818282400;783525400;648026500;652778800;676817000;665749600;645301100;646265600;675777000;652876400;668700700;650776900;680059800;662875100;660485300;663482900;633791700;634650600;630233300;635326800
931;681287500;653585600;656670900;654182800;689848900;654524900;661328700;662241700;659345000;672501800;674104700;741115500;704410300;665023800;718434500;661882900;661132800;653828800;727140900;870460400;693760700;679801200;711535000;666495200;674922700
937;563624800;548083500;549697600;543971100;562634400;550491700;557227800;585308400;557177700;552301000;597189200;599779900;604524000;555144500;609994500;579982600;551694200;562630800;557355300;569952000;538877800;538169700;540953400;540091400;539254200
941;715875900;706748300;726873300;718979300;708301400;722015900;712525500;709474900;715052200;710526300;710702500;709886900;711610400;707640600;712846300;715578300;729223600;719746800;723447600;771413900;718515200;707175600;729209000;731240600;723074600
947;596580100;580105200;581276100;579517100;598250800;591780500;589331200;605888700;608079000;663904900;707799200;570896400;576614200;575810000;585744100;575042000;569198400;582134700;576539700;568459000;566913100;570369900;574349400;578491300;568397000
951;739195800;725708300;725244100;724666200;729617300;731980100;726928500;725955400;754550000;729887300;724221000;724834400;763641300;734932800;723944600;723133800;729886000;724011100;743037900;740201600;725373500;747792800;732736600;718140000;726912200
957;794494000;784122000;789854200;789316400;793138100;791053100;787832800;901817400;1045976900;934514400;897028000;803396400;877048700;843348400;815203100;909386900;854930400;830153400;925037100;843470700;825446100;838972300;834110600;833506300;832442700
961;806201400;902926200;766195000;706049500;696371100;696461900;707238500;708577400;723639800;885369100;748897500;702098000;760901600;876891000;794454400;957758200;589650600;568042800;565416900;553718900;531335300;793585200;841868000;767840200;771194100
967;678084800;775640600;810842100;668273300;754004000;653256100;672187200;681708100;652135700;656680400;639288600;648078500;686708600;733729500;778527600;879556700;849398200;832317100;846800300;820727300;798459700;741273000;669290700;753565300;642289800
971;579161600;527080000;533366700;528637700;669232000;583944100;637951800;597720200;554229300;548572700;571900100;521049700;605763100;554307600;557961900;686432400;651230900;627648600;686895100;734472300;724192500;692897900;686814400;735872000;724223200
977;861705000;824512200;803715200;803458600;991928400;928651500;844223300;857508600;736879400;786448600;783884800;755863100;887203000;928982800;922101800;935001300;875791900;809460500;1073383100;1045289600;871368800;892938200;796772200;1029386400;977385700
981;642450700;727092000;909319100;926839600;805517800;818564700;733449400;859369000;815416100;780287000;748533500;772512900;761642300;765608600;770934400;783794400;825988600;779923100;815605900;845984600;765720400;832783100;812264300;795471500;864636200
987;921872000;1034351800;875620000;977002400;1100332500;1018301300;1048062000;1084028000;1101852000;979881500;1166445800;1003549400;1034918600;1018980900;956167500;1125455900;918079300;948824200;973175500;858833000;975492300;845866600;859767500;810926100;808082900
991;620380600;610994000;778585800;780922000;744774900;675493000;771912300;773944500;972113300;846496000;727344300;660419300;650471500;795371900;744483400;760171800;679297300;816639600;743374900;728616200;820316200;757915000;717804300;647645700;752148300
997;732466000;775089700;729302100;734382300;763270900;763223400;815193700;735840500;623496400;616974800;697995200;729521300;610905100;626265000;705431800;686385800;631610900;616738000;738251600;809460600;656383900;602211100;604113200;620333300;617600100
1001;740871300;769469700;728131900;737262300;751156800;732044100;732132100;725889900;724577300;726447900;731874800;723487500;730255500;894504800;918405300;847570600;772333800;932829500;759799800;747382700;748932700;745717600;742876700;748788100;855806300
1007;854040700;803769800;885780200;793543600;789691600;783507900;943261100;885603200;987880500;1151743800;967957100;827779400;771074200;831718400;988740200;875470400;941831400;1060958700;1009305800;867801200;902205300;1029915700;960709700;809365200;789415300
1011;880657000;863371800;1105559100;1157153800;978635500;969408300;1118886100;1001672800;1198783900;906157300;893624500;912820800;1185245400;924126300;899238100;949308300;898096000;965062300;1304520800;1282236000;1325372000;1159198100;1189679400;1053777500;1075452400
1017;757250900;749111700;768810700;745271400;756177000;755074300;765808100;704086000;773475400;742513600;756434200;681080000;643784100;700831800;790199500;733945300;422712300;419800600;418696800;385377000;421389900;430367700;575304500;515463000;724764300
1021;735294000;503100000;553688100;490395400;549411000;565348300;582868800;535556500;518625800;553917200;504905300;525911700;475956900;442445700;503548200;404035500;518851100;513592100;451349700;419831400;427809900;476717800;414301900;397406400;396297700
1027;678075900;684012900;866594800;860277600;835147800;866898900;940245800;746711000;832972800;859648600;887321000;819062300;930746800;949000100;925562500;899172700;750181400;847924900;675943300;948133300;804121400;804181800;842463100;818797000;899609500
1031;1176196900;1110725300;1049615400;1039021300;882567800;986662100;941894600;958313600;927530500;969761900;1007735200;988829500;1064105200;1107034700;1097294300;1033262700;1016983800;1150863000;1020417800;1140593300;1005529000;1163013000;1119503300;1064439600;1112495800
1037;856691200;869081600;867425700;857152400;866986200;880203300;758345100;906908900;884486600;985390000;822785300;781827400;1057788100;948232400;985906200;925381000;822480700;797923000;997790200;953599900;764721300;995328600;925970400;884878300;1079825300
1041;1062249700;966720700;979822700;974013700;973529100;1095935800;991396500;1062494100;1052907500;1043850300;755408800;748213000;727549700;800038400;773143100;761019900;734531200;796397400;735224100;728845000;716695400;716793400;737706500;789185900;918520000
1047;865138200;803875400;902033100;943330400;796498800;820591000;838866800;776642500;733793300;745625900;792940500;629886400;817504000;858306000;737853600;853562600;686750800;849052900;773956400;777851800;776457200;850955300;791377400;757055000;792704200
1051;909665200;827977000;838971600;930005600;954934300;840120400;740793600;760137400;726410100;871976800;945153800;1026316600;915187700;990918000;857931100;822461800;931249700;888984800;870431000;885779300;1000598600;934558100;771687000;743497000;788132600
1057;917436300;976829700;1069063700;1130062200;953297600;870212200;891643500;868362800;859989400;869620200;862334700;872763100;862080800;886047600;858903000;867833200;863387000;869091000;869071900;854705100;866816400;863230000;874828500;861472100;845738600
1061;867993700;862577400;866897600;867003200;876752200;867075700;880652300;872182800;862512500;866636300;865393500;892233700;936254200;878558200;871468700;871896200;874755000;869743200;864635500;860244800;861767800;963543200;902379100;1118376100;932651200
1067;752764800;796757700;990819300;762118000;719786500;735725800;743198100;715040600;690693300;726479600;897472400;976116000;1034091400;938556200;788426600;745021200;704887200;743928700;875080600;1004228100;909367800;892659900;816816600;848291500;825691000
1071;714935300;744033200;815826500;672920000;716611900;689517500;835083500;882804000;778857200;681903400;671175800;662714600;688757300;672635300;692899700;812649200;855253300;739401100;677835300;783061500;794450500;693649300;665038300;906618800;816841400
1077;847728300;771219200;848939700;953683400;856338800;845040200;819650800;935057100;942047100;911858700;783736200;774359500;921224500;820414200;734468000;865428800;770396700;731091800;726123900;718486300;720614100;720248000;722378600;722528200;718814600
1081;902126100;877312800;884197800;898798900;872397900;869703000;923289600;867629700;858844800;876602700;875516000;871180400;880790800;864975700;894505300;912813400;925371300;891314700;869717800;888491500;881528600;904029800;869039800;882611900;896157600
1087;1013728800;928340800;941463600;950125100;933615700;945678700;948937000;934693900;1110798700;939233200;982778100;942577300;929490100;934610600;953349000;925318600;1001314700;953138300;936387000;942851400;924225800;942698200;998097400;929569500;925484200
1091;1101735500;1015233200;1069057100;1000341100;1019693600;1002689700;1018369000;1007803800;1013782600;1015349600;1008194400;1024522000;1019642000;1013219800;1027865600;1002473900;1121264000;1023598300;1016143000;1009610800;1014169500;1007736800;1032578100;1032643300;1017598400
1097;1014198800;1024157100;1008740800;1025821900;1009985700;1015596900;1119933800;1050617400;1010734900;1017828000;1045272600;1056112300;1033303500;1054530900;1087150000;1028877300;1031056500;1017818800;1015106200;1004931200;1026342700;1042181500;1162338800;1033144500;1018831000
1101;822310800;833823000;806849800;811041400;837674100;822353400;872330200;808012600;833221800;850057500;844733400;916482000;839807800;839733500;803826000;897704600;831070300;825524100;844537400;809669100;819165600;824226000;819512900;831506600;915733800
1107;1046445100;954883000;978529700;987364300;982223000;940938000;977121800;965133100;1000723000;932262900;936045400;943380200;955924100;991541000;1312968000;1141281400;730496600;765633500;639624700;672982800;788909400;725898300;682902500;610519000;628594500
1111;680605700;667125600;666524800;809591500;695695800;664302200;670034400;670197000;663712800;670602500;661661500;675968700;673141500;663644300;692669600;677456400;681270300;670515000;669976800;678325800;668098300;683555900;692453900;669360700;684942400
1117;716248700;732353400;666077900;691777400;693965300;676715600;679217600;699465700;667802000;697419700;695760900;702255500;692413000;710752900;711403200;670371300;692961200;688299400;690282600;684141300;692453100;669908800;693029200;689701800;728470500
1121;506074600;474880700;466348500;478722500;492802000;465457300;478309800;475389700;487177800;478256300;490466700;519128600;498128900;485683900;517008400;528411600;509816900;473333500;467063200;465540700;498798400;482725800;500707000;482576300;513260900
1127;709131800;701721100;708076900;677477000;720436900;707693200;681414100;701403900;694970600;696833000;711254600;718608000;702133800;693681000;698930000;696942800;720527700;698281100;687543600;703752600;681980200;704058200;730352300;732231400;686828000
1131;659038400;632781300;637172400;662874000;638198400;605332000;642308300;655669500;627962500;620570000;631798600;609008300;643680200;598963000;634852400;639933200;637013800;637734400;632082400;654016300;659415100;641311900;650772000;652713400;623228200
1137;538050600;512798800;501339400;508315800;521492000;496085800;514989900;502943800;524209300;510470900;507811500;507988200;511081100;506068100;512012700;514630500;523063600;512728900;506973100;528746700;513680900;541976300;494244100;531844100;496791700
1141;666545200;607871400;637382500;651728200;616319600;632903000;663494900;634597500;661227100;708444200;668745100;624842000;674323400;611096500;632369100;619402600;616597700;635744200;626960300;626407400;668627600;596469600;620459400;616448000;615457700
1147;767622100;794067000;723021700;733429700;798431800;962727300;804834400;813332100;771479000;799176700;864079800;831575700;778198600;787368000;876777300;889683600;851279700;792456000;808952800;846719300;799522800;789362600;794818000;773414900;772814600
1151;569100700;537048600;556146300;544179000;537460200;568967900;543873500;576183100;537721400;568781300;555053300;588874000;557065800;539337600;556775800;522091100;540500400;519779300;564711900;529602400;559571500;544302800;525905900;547121100;550045100
1157;462908000;445354700;444244700;469203100;470099400;455041900;445319500;450749700;431576500;455285500;430211100;444840100;447080700;446857600;447612400;445805400;472683800;471104300;462735900;438293800;545412700;447051100;489381700;438024200;441487300
1161;454568300;457703600;442505800;436546900;446593500;424397800;465984300;431546200;433755400;442881100;444946900;443791000;426821600;459608400;438233700;460065100;422358700;446633600;469458500;448895800;454831700;429380200;451603600;426517000;478388500
1167;744969200;770228000;796760200;815863000;808061500;746640500;779910400;785513600;761169700;812726400;760993500;786441700;775708500;884889800;748575600;766013200;781824800;785996300;922138900;796466800;782540800;802503400;829310400;804700000;801674500
1171;604495400;598918700;592118900;597020700;590703100;583824200;616121100;575378800;660040900;575023400;572082800;603199100;689387700;587157700;564281900;587982900;624721100;584930200;586690900;568085500;579176500;587620400;579644700;598840800;555417900
1177;772618100;798516600;780900700;767879400;785899700;784890700;797076200;767342400;763455600;761147800;769070400;767952900;765416800;794720000;773829200;767763400;771064600;769520600;779294400;790897800;763822300;763139300;761488300;775901900;805464500
1181;890796900;847482400;848001000;846156400;843631800;830396900;866523600;829402000;900737200;825301500;818467500;854054600;831357700;842842700;813260400;838115200;839206400;848099500;874496100;822625700;866576100;829804500;861758300;835915400;836953700
1187;469501400;449651700;440265200;446143300;430141300;475781200;441010000;446591400;450980300;453691800;462782600;441942000;455587600;462082300;440828300;435699700;447934000;453545300;477620700;458912000;448321400;450035000;453646000;467481600;446893200
1191;664861700;661589100;642050800;643716200;693078500;643439400;645236000;653441700;618284400;636606600;627977800;628859000;639482200;632983100;631406300;650524000;614884900;673549000;629717100;679487400;662600200;640479300;618174100;641738200;634465600
1197;849511700;873675500;846126900;859240200;794739300;868922200;840273700;839066900;856583100;824454300;847331100;822930000;820178300;823070600;839795100;838941300;809949800;842288300;833988600;806668100;835329700;808789700;821471500;805599900;894544100
1201;1362213700;1718927400;1621972800;1713132400;1638338200;1406849400;1614830400;1313047300;1323062200;1315567400;1378268300;1295882700;1318500000;1274520800;1290171100;1296965700;1285413800;1355479300;1390554100;1291631900;1303076900;1389631600;1295435900;1278784000;1393260900
1207;1678253100;1838135400;1677819600;1669934500;1726611900;1344214500;1326980100;1458363800;1530428100;1494598700;1670733400;1691985000;1741257300;1389695100;1326996700;1426927700;1630870100;1552043900;1469266000;1395942900;1452247500;1513123100;1338957200;1297895600;1273784900
1211;1183984000;1200307400;1184518100;1200296100;1196264400;1276111400;1228462300;1271941900;1249165400;1221705300;1203247700;1199303500;1210213200;1250719100;1586657400;1479967700;1478935000;1413995300;1522174500;1433274100;1485493900;1500294400;1426770400;1318445900;1454147600
1217;1424174900;1552073800;1320851400;1411750400;1449422300;1245853900;1466353600;1421425300;1340414800;1181498400;1549034200;1400070200;1394710700;1441323800;1348460700;1407247900;1551972300;1611171400;1421654000;1470367200;1242546700;1213141600;1342632100;1485962300;1544010300
1221;1155003100;1464898100;1332945800;1147718100;1281617300;1318131200;1272862600;1365735400;1375185200;1280900000;1301873900;1125627000;1123563300;1126951900;1126009400;1120094200;1104558100;1279593600;1099503300;1103517800;1125536400;1134971400;1552995500;1396307200;1488407400
1227;1486398800;1328692400;1692774500;1616066600;1465307200;1570823700;1482788500;1354527300;1370090200;1500455200;1768975500;1655030000;1691711500;1664363500;1310871400;1276468200;1572750400;1561392200;1594454400;1438957200;1468104700;1534110400;1503699300;1329005000;1414858800
1231;1259426200;1366136800;1060702800;1195074000;1156240100;1253660200;1287728800;1301378100;1356108900;1394650100;1139109300;1321934600;1238816800;1161455700;1251536800;1183733800;1267883900;1279809300;1056616100;1100961800;1363154900;1066803300;1098831200;1322778100;1442576500
1237;1390230600;1412376100;1403248400;1263825500;1143484900;1313131400;1310956800;1194551100;1121050400;1290986200;1289468100;1203509400;1207946100;1162793500;1180550200;1147712900;1138430100;1121597200;1131958900;1145226900;1166989500;1164963600;1145729200;1138092200;1140508600
1241;1285583900;1284311600;1318233300;1297438000;1303991200;1296719700;1271450700;1287862000;1395820900;1579518600;1557029100;1335653000;1359260500;1309566400;1336904200;1292795100;1356427200;1324804400;1413335300;1363538900;1575163900;1720331300;1402423900;931095300;1018672100
