Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
143;1919541;1940083;1887792;1902708;1930541;1974083;1953583;1963291;1956458;1981750;2000042;1992250;1999667;1995417;2009417;2005459;1999084;2002917;2008875;2007459;2003167;2011875;2005916;2014083;2008875
143;2413333;2386792;2400834;2385500;2388292;2386959;2385166;2381250;2389167;2390459;2390375;2394125;2385084;2381375;2378958;2388291;2386958;2382542;2382417;2374792;2385333;2398541;2384250;2388042;2385292
145;2356500;2383875;2391583;2385125;2384583;2392625;2389833;2389583;2387958;2381042;2390250;2392542;2384875;2380084;2388792;2388833;2387583;2381792;2381209;2396667;2396042;2392750;2381958;2381208;2397125
145;1925917;1971000;1963792;1958250;1959083;1964375;1957542;1951292;1954750;1960042;1956083;1960458;1960292;1953417;1958792;1967334;1957958;1961458;1961500;1964375;1962291;1963250;1966042;1954125;1961542
147;1890834;1890416;1886250;1912708;1877417;1890875;1881333;1888000;1885834;1890375;1882667;1884459;1899500;1885125;1889166;1894208;1889792;1883250;1888208;1884833;1892125;1891708;1881666;1888250;1886333
147;1978666;1982833;2024042;1998583;2033041;2040458;2042000;2043000;2053666;2064958;2053667;2061709;2059083;2061291;2070208;2060959;2104292;2093167;2083750;2063417;2081000;2067834;2074333;2070625;2078416
149;2085291;2146916;2176833;2177541;2163958;2169833;2174959;2175292;2179500;2179000;2171833;2173834;2178792;2171458;2179458;2174708;2170208;2186792;2169584;2175708;2183875;2176375;2178208;2184042;2189625
149;2237000;2321833;2305375;2333166;2313917;2313125;2320959;2314000;2308250;2322709;2308542;2321792;2327000;2318125;2316667;2313459;2314292;2331792;2312584;2314625;2331750;2313375;2316625;2325167;2316500
151;2081250;2107917;2120209;2117000;2124750;2122708;2116042;2121292;2126667;2129459;2111542;2109959;2117250;2119833;2119042;2114750;2120042;2132709;2126750;2111000;2120875;2126334;2117250;2121083;2114042
151;2762375;2789458;2765125;2849625;2837500;2879000;2906417;2893875;2920417;2914458;2909708;2942125;2916750;2910417;2913417;2929083;2917833;2919166;2922500;2921542;2930000;2946916;2761875;2721042;2713625
153;2425833;2422083;2464167;2490542;2467666;2492791;2476917;2536417;2510208;2501250;2510083;2500625;2513792;2514709;2504084;2530125;2549167;2535334;2518959;2522333;2544042;2533709;2527458;2556375;2534208
