Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
327;12350000;11345300;10965800;11207200;10639800;10575200;10835500;10748800;10582900;10596300;10962300;10678500;10656500;10747800;10640500;11229300;11163500;10579500;10691200;10967000;12526700;11104000;11216500;10828400;10700900
331;13024900;11737300;11048100;11016500;10987100;10905900;10995400;10943100;11454100;11169800;10944500;11064900;11473000;10943600;10872200;11202300;11360500;13022800;11723900;11334900;11243200;13833900;11957900;11341900;13265500
337;16330300;13348700;10915300;10415700;10361400;10482400;10642000;10905800;10308300;10209600;10216600;10278300;10406700;10825600;10347500;12608200;10996000;12007100;11975300;10879500;10690700;10858900;11943900;10713800;10618300
341;13939300;13071400;12695500;12599000;12852600;13058800;17868600;15284000;15415100;14752100;16589500;15566000;14898700;15125800;14996500;15042000;14767700;14026900;15527100;15569100;14499000;15041600;14926100;15113300;16070400
347;15178100;14306300;13158700;13588800;15345800;13004600;12879800;12644700;12663000;12753500;12858400;12297000;12486200;12946900;12197400;12388200;12655900;12136900;12361600;12439900;12460200;12168900;12225400;15582700;13395900
351;16781200;14989700;14873400;14634200;14490600;14740000;14495500;14205200;14055400;14313100;14046400;14397600;17824600;14907000;14673900;14770200;14420100;14691300;17659700;16346700;15064800;14731400;14446800;14237900;14218900
357;17984600;19350700;17243800;17476300;17415700;16386100;15893500;15720200;15609100;19521500;17636400;18012800;16515800;16234400;16279700;16040400;15831500;15669500;15622300;15613800;15603100;15634000;15662100;15792700;15697100
361;16519400;13853500;13616400;13671000;13136900;12915500;13021200;13121500;12884700;12775200;12832800;12787000;12872700;17614100;13712400;13400200;13408800;13329400;13017700;13040700;13311200;13084300;12954200;12994700;12837000
367;10870900;9507000;9527900;9557800;12433300;10729100;9876900;10032000;9930600;9920600;9742800;9662500;9604900;9659600;9517200;9636600;9605800;9556700;10007200;9570300;11593900;10091600;9889800;9950800;9980200
371;13708600;13437600;12674000;12606700;12219000;12246100;12084300;12094000;11955300;12019100;11990800;11889100;11935100;11919000;12101100;12082900;11902800;11934100;11892600;11964800;12007300;12107900;14297300;13715000;12744400
377;12512100;12278900;11678000;11614600;11270500;11291900;11253200;11338200;11522200;11456300;11846000;11392300;11438700;11673600;13885000;12862300;12693000;12058500;11950400;11789600;11714900;11637400;11733600;15496000;12311200
381;14893500;13362000;13494700;13079200;13053300;12730300;12676600;12586600;12788900;12885000;12574500;14630500;13383800;13976000;13326700;13341800;13676100;13201100;13046500;12863900;12719600;12998700;12667000;12750700;13107300
387;17742400;16289500;16576600;21010200;17007200;16800000;18212400;16826400;16271500;16384700;16289100;16006200;16039400;15986200;15966800;16735100;16446700;16064100;16011600;15992400;16765800;16241400;16336500;16134100;16226900
391;11783400;10800400;10716000;10693100;10766500;10777100;10622500;10720900;10694500;10883000;11105000;10766900;10752500;10627800;10657100;12933900;11896300;11495600;11941100;11851900;11313900;11291500;11274200;11205300;11057200
397;21675700;20898500;20960100;20282800;20312900;20299900;23626700;21119500;20437900;20170800;20292300;19717300;20380400;19720600;19623900;19532800;19534300;19606700;20033600;20599100;24999500;20439900;20321500;20095100;20390000
401;18537900;17435000;17169600;17568900;17229200;17157800;17176400;17215200;17182800;17233400;17359900;17419500;17727200;17762700;17373100;17182700;17450400;17234500;17620400;17553400;17626900;17298300;17335900;19795600;18663400
407;17109800;15059300;14738300;14521900;14825200;16969000;17226400;15340800;15516900;15825600;15710500;17520800;15513700;15319400;15437300;15475400;15307600;15495000;15629600;15854300;15038700;14870200;14925900;14903900;15093700
411;18495700;18951900;19992600;18330100;19052300;17659900;18419000;17688800;22246300;18195500;17697100;18864800;18679600;18849000;17873400;18775200;17365000;17258500;16934500;16831000;17243400;16502400;16275200;16194700;16166500
417;13364000;12888200;12858200;13020000;13358900;13207400;13192700;13555700;13051800;18580100;13986800;13485900;13501300;13322800;15292900;14091000;13605900;13461500;13355700;13330000;13454400;13122200;12962000;12930800;15646000
421;21655000;20938600;20638700;20281500;20116600;20109200;19940700;20053900;20004300;20164800;20613300;20157100;20614200;22138700;20093600;20030100;20113100;20125000;20122600;25463500;21199800;20766400;20357700;20652000;20168800
427;17369700;17443100;16453800;16316600;16294300;16274000;16158200;16254800;16238200;16212700;16506100;16361400;16905100;16478200;16312700;17892200;17769600;17949200;17457300;16804900;16651900;16964900;16538300;21511300;17385600
431;17652300;16542200;18550500;17015600;17171100;17201800;16529800;16318000;16104900;16142400;16073900;15955700;16176800;16048400;15947700;16382500;16317700;15959100;15898400;18921700;18593900;17076300;16943200;17115600;16928400
437;20947000;22296000;22370300;24315700;20539700;20397400;20401300;20858400;21355300;22142900;21350500;19862300;20129700;19753800;19994100;19756800;20750200;20046100;21907500;24858200;19887000;19508500;18926200;18774000;20422900
441;16508500;16294500;16361700;16275400;20255400;17667300;16814700;16700800;16975600;17036500;16508500;16129400;16235500;16269100;16176800;16197800;16364100;16256700;16214600;16658500;16374000;16309400;16755000;16378200;16236300
447;12920500;12653200;12609900;12520800;12537900;12615400;12614600;12674500;12600800;12877900;13160600;12539500;12765400;12488700;12505300;15125000;13082400;12980000;13020500;12880000;12745800;12649500;12758100;12562000;12443100
451;20848300;20806500;20608400;22489900;20974100;21013500;25571800;21851300;27407800;21336500;21196500;21006100;21730300;26844400;20803900;22964600;21887900;24251700;23742100;22023100;21340600;21577000;21419000;21001400;21002200
457;18886400;18282200;18099100;20420100;19154400;19022000;18046700;18531000;18090900;18005900;17870800;17865900;18019700;18572700;18302200;18023300;17952900;18144500;17948700;18003300;23152400;19463500;18612700;18413500;18239400
