Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1441;415385600;380682100;378435800;391759600;392561500;390686400;377746000;331012500;341892800;327731700;317481400;318277400;345993300;329193400;325209700;324047600;342211700;347050300;337569300;337919100;341494200;328723600;321797600;320861600;328772100
1451;364748200;384894800;363637200;367695800;503245200;541071300;593053200;560512800;544898300;556261100;524858100;547277100;510360800;504980900;511407800;521619200;525306100;405008700;346504500;347243500;380664100;444365900;423697100;416485300;395269600
1461;384317600;412861700;418252400;417834400;417462700;413716600;416440400;450408400;413909600;411118000;418866100;419720700;411049900;405119500;408612400;416519700;400186600;402562000;373371400;390157600;332927400;360859300;343404400;449174600;377270300
1471;393061200;384606800;352094500;355568900;402637900;375336600;357883400;362608100;350259100;382099600;335862000;378977000;333439200;350973800;364104600;369939400;361342100;342240100;336164100;323689700;338753600;373015900;341862200;369867600;422018500
1481;533356700;432642000;415978000;381202000;372852000;391752000;382043000;442014100;440457200;374484900;424526500;450873600;443899400;455221700;446872200;440146300;447144200;446915300;448518100;447271900;450172100;392197000;350484300;382840100;395483000
1491;391496200;380783900;386254000;385638100;512732900;561192400;546502700;545240900;543388000;527745200;422720200;344573200;318313800;321815900;320508900;317742200;325284400;317580800;318376700;329622600;322390900;320693900;320519400;332471500;319790500
1501;329982100;323352200;319797000;344410400;340856600;329616900;340117400;319936000;332638500;350097900;354319000;343156000;331207600;316192400;318693000;344818700;380029000;358905700;344081600;368575800;366553700;357618700;347958200;331849000;377080200
1511;375082200;357044100;350603800;330156000;330865800;331796000;321989200;332365600;323266500;323536400;325806700;318423700;328251100;326803500;318476500;328094700;324586900;327862300;330364000;324717500;325690900;327936100;328996600;335459900;360350800
1521;364638700;353866500;337915000;343867500;334785000;334789900;343402400;333486600;350841300;354066200;337259900;373384500;372346800;354800200;411104200;373604600;422928500;630505100;599563000;596572800;603412000;620304100;572487500;561170500;636152800
1531;588219800;593265300;582408400;579557500;590375000;612682300;607554600;614142100;626781000;567297700;572029700;588042500;585176100;574063700;559195500;562312500;557231600;558161400;559123900;559001800;556157000;555935200;553073400;557189900;556304400
1541;577872600;568390400;569263500;576809700;560135600;575639800;560846800;560477600;558358600;553624000;555317000;554230600;561000600;553628100;557486700;557611900;557887100;555552500;554482200;561602200;556775400;554705800;551953100;553261200;554469800
1551;560512500;571215500;561629600;565496500;556005600;562698600;557509100;542503000;560562300;563854500;563194500;543318300;575586800;579079200;560705300;556478500;542288500;558840000;557883900;563979100;541405600;561158300;560383300;559754600;547004700
1561;572824400;593114000;631298000;619388800;593424400;583749900;578061900;592698700;557914600;566943000;574216300;568404400;560046900;575817900;572441300;587975900;569544000;552589400;567968800;575861400;566202200;555660500;574878200;602017900;607496500
1571;617522100;597816600;605219700;632920500;632811900;574561100;603630300;604061500;606597700;602798700;586748600;609125300;629178100;581316000;571619200;587673700;578144300;582516300;568242600;593172500;596159000;601782600;598890800;596448600;605662200
1581;595349300;611282400;594244300;570661800;586984500;589727400;589126700;578176400;585627600;601500900;606216500;585393100;577049000;613498700;616855300;626031800;592895500;591352100;589536400;587207900;568227000;576235100;586539900;588568300;603785200
1591;610192500;618039400;632349400;630162500;599159300;582171600;598530400;591335800;592095100;603361600;566796800;405310400;377182300;383553100;400241900;414070800;421271900;388237200;374124200;381975900;408648800;389823000;353273500;347766400;381651400
1601;397968500;435619400;660728300;624986200;599726800;625219400;606529200;582482000;591320500;603252500;594664000;607254100;586933500;598245100;610929300;603664400;607971500;592068400;588820600;599632500;584130000;604575400;582221300;583827700;614069600
1611;632609700;632017500;621232700;602198000;613485200;593653700;613200800;589523000;592172700;605687500;597003800;615309400;589766000;603228300;611210200;604389600;616264700;595987400;598392100;611790300;608654900;608411200;593969800;602375500;609995800
1621;628678700;615545000;597397700;606743100;617596600;613256400;616908700;603976500;613566800;621879200;602311000;682865000;659797700;644381900;672642000;683733900;723734400;695528600;652938400;699573800;649506100;656860600;628821300;636861800;642420600
1631;648309900;669047500;634392900;632930800;675818700;629924300;641489800;630323600;619626100;630545700;613428600;631216900;620746500;616700100;641262200;616781200;626298300;620882800;620960200;641330300;633722200;631491300;612683500;624488700;640009800
1641;703133800;645806100;640803400;654544600;633585600;625271800;661884200;623109300;647471900;635317400;624577300;648041200;642660500;663265900;622867700;617433800;639042500;627622300;634711700;613907700;626282600;634926300;620328000;634397100;616389400
1651;648643500;647828200;628353700;638558800;620878100;629776200;638824800;625218900;639693600;635077500;638609300;627549500;628218300;642386800;635452600;644009600;623833800;631571600;640901700;633763200;663293400;629126900;631329900;639228000;630997900
1661;718314100;637163100;644338300;652601200;636054800;658008600;638386100;647561300;639106000;641531900;665808700;645903500;655092600;633951100;640164300;650608000;636777300;650754300;631953100;631372500;653896200;667728300;649587200;659288700;637815200
1671;661921600;640564300;660402200;640907100;658007900;639032200;641492100;659817600;651860700;662830600;638621700;647033200;667462100;648670000;674964600;703687100;726873100;715402400;700572500;725100500;713096000;732603700;729972100;735785700;710346500
1681;694812900;706397600;666102600;720871700;703370900;685253500;748372700;727220600;755219900;720131200;695803300;767391300;694613200;777224000;694780100;733118200;730685700;677677200;737817100;705052800;706346000;693276300;677045000;698081300;690438000
1691;691660500;663584800;676322900;684162800;663363700;686236700;668702900;683007400;666001700;665027200;676589000;664025300;679676200;661617600;685163600;698137600;672374300;673663200;666822600;673141900;656580700;670482100;687884100;767271500;754076700
1701;687712600;696899700;673950100;669277500;684054700;688073200;681877100;670658800;674952700;682424400;668058400;687364900;681324600;690033400;672953400;669202600;693301700;674575800;690007400;672235700;666456900;684708800;675930000;682344700;698444600
1711;693878500;678914700;683144200;698621900;688384300;806742000;676881700;694159100;672186200;683350800;691667600;676152700;715283800;680597800;687460600;683933200;683108700;725746300;728990100;708375700;686043800;683707000;693585800;684021800;782357400
1721;787292000;699994700;775607100;775215000;800423300;737669200;731725100;682537700;737978800;749003800;684758300;736346200;733303600;795597300;705627100;698626800;718576200;692795300;760536100;729545600;708254900;718780100;761418000;755930800;695564500
1731;705407600;699511600;765956000;752346000;727652300;741840000;738748200;704752300;699482400;707740300;742492400;764498800;772410800;718150900;722113700;697599100;716048400;705397600;702236000;710547300;718515200;781030000;766493500;727757500;697686800
1741;774363500;764305300;750045900;791367100;757317100;763382400;761434100;741717000;722367000;770927000;751994100;743130500;758903600;771508300;831740300;767425800;741280500;805221800;742646900;778454700;775129300;733448700;809487400;790816000;810461000
1751;802094000;780952800;542423000;465952600;480644900;535615400;485738300;454926600;473740600;542381800;800672600;737884800;717905700;725448600;709348000;735169600;717898300;727689700;723070200;716752100;734428200;719576200;730523300;714053700;727031700
1761;818867500;753378900;793826300;850706200;809740900;851487900;817234900;730971800;761992000;753704800;775012300;781509500;772143600;784579600;747328500;746001000;721099900;727651100;732081300;733096100;748220500;733046700;734917800;717826000;720041500
1771;738328400;730472500;754048700;728864600;738759700;733174600;755126300;727781600;747335900;738336800;728601200;747564300;723979800;743828400;728382500;745354300;735664700;739043800;741562800;741903300;738390500;729617400;738520600;726857600;735260900
1781;755011800;739601100;761167100;732127300;750903000;731687300;756804400;737010500;780434500;795406900;793144200;795667600;757007300;750682300;741392200;767892800;735235700;752976900;869577900;772841500;814953500;763009200;762998600;750882400;746678400
1791;788174100;767858800;778615500;770778400;763095600;750375700;757806500;736619300;742936400;754848500;739175400;761589700;759298000;752146100;748616500;764307900;746105100;746733400;749339000;741552800;761786500;781863100;755337800;742214200;761727000
1801;845342600;772110800;769415600;755748200;769208600;757740400;767785200;756775300;766885000;749770900;751427800;767051200;762172100;774632100;763275400;773039800;752786600;774478000;747890200;770064900;777583500;758004600;775027300;759367100;771596400
1811;785868600;775957800;763662300;774910600;810947100;838197000;843718800;781880100;821588700;829410200;834675700;866897600;810857900;767714700;811101200;842173400;819028500;799021200;762545900;778343200;769031900;779538400;795876500;812486400;844378000
1821;831645100;852682300;819443700;820282700;786071400;796458700;774524900;785377800;875913000;833141800;838904400;826642300;862305500;810205200;815656300;817375000;792645500;829807300;812661000;817865600;831319700;909723000;842148600;847496300;840944600
1831;872718300;803705200;889056500;809804700;844047500;918176200;886363000;847994500;834941300;826247600;795598900;813586400;793896500;764607200;792066300;787213500;803993400;806387600;816765200;864015000;905704900;827918400;817626400;802630900;869518000
1841;823015300;807585700;853435000;805491200;806562200;851975200;883862700;848651000;830752900;871734400;891458800;886341600;848697100;810874500;858821600;876514600;795793200;810975800;783832200;837442600;809418600;845052000;822148400;845781400;877208600
1851;852512700;875513700;844293200;878095100;917843900;941143600;873057400;901734000;857482300;822811400;841780700;864955500;890862700;907750600;835607700;859151000;867778400;804825900;844863400;870234100;867718100;946677300;834608000;859516500;819983600
1861;902962300;891456000;881172000;889041600;942768500;869374600;933371900;815598400;830838800;841399700;818885700;826466600;802045800;817241900;817353400;831395600;810237100;899261900;864636800;873791800;832582200;814961900;881601600;840184700;826047600
1871;859896500;883158500;833124700;898924600;886072900;904174500;870778900;876989500;867417200;825938000;835893400;814396100;831339100;812423800;851325000;832262200;977374800;879883000;891459100;909027300;927663500;847549000;805373100;828963700;843517000
1881;858315800;825856000;837570800;819322400;833583300;824529100;837166400;837116400;847388900;815284400;822504600;919011800;921582700;923136600;917118000;839816700;818920100;835067700;853812300;863880500;828725100;874948100;862464600;901589100;895497700
1891;874325600;922188600;864643000;850841300;902493200;929312900;828973800;833207000;864690000;853130900;830923400;853083300;845621400;863812500;941444600;885305500;852228900;857830700;955272400;897730800;857838400;869268700;880151500;837128100;894113600
1901;911609800;899152600;926910100;940913100;889567700;934576200;923200300;870252800;934008400;946553100;1005161300;925722000;871457500;863692400;870241900;840445100;853699700;842204800;855899700;852397000;858579400;833194200;852254600;882074100;859254600
1911;889734000;851382600;883294600;840824700;856457800;830752500;862406700;853542400;871210000;859414600;871349000;917394000;877419600;869427500;865600300;828600000;826145200;859083100;854237600;901394100;877260700;892608800;865029600;864422600;844022200
1921;888497600;895818700;948099100;872798600;903904000;885048200;904579500;874476700;908768500;907343400;896538700;944670100;900747900;958818300;926207800;933055200;932162800;963445800;909960200;928410200;897463400;953031600;922425100;889579800;868729800
1931;892999400;867261100;884888000;864865900;925178700;982823600;944518000;894549700;935339300;1004214500;908923200;930973600;928087000;908860600;582566900;570013100;572550700;577030800;582093700;974568800;722971900;590951800;542678000;583703800;665021200
1941;638811600;552828900;554499600;536296400;584455200;682937800;694310500;620315700;572680100;588872300;750984500;937977500;871811600;886889400;873691200;887698600;874062500;907640100;875344400;896294900;882505200;893212800;876889300;917622500;870913500
1951;920145500;902912800;938202300;906132600;920350700;882063000;900584800;902079000;885969900;922193500;874339000;896365800;874477000;898646600;877893600;900655200;885220400;907166100;876959900;900735100;894832000;898337100;890137800;897697900;874290700
1961;906052400;880008500;920512700;893048600;921321100;882229700;911437600;889584600;928357600;914681800;990612700;1012033400;938313600;1018301900;990102300;923692400;981142700;947926900;942213500;1005063000;922660400;930066100;906542100;979074100;913249700
1971;935179600;919379400;978162800;962505900;1063052500;947067400;932665800;927924000;928972600;999785600;983830400;895430300;912610000;888919900;981809400;1020223200;919557200;916006400;963711600;1022933000;1009349800;962879900;944130800;991458000;923825100
1981;1052981500;919640600;927319800;895335600;922094700;967922100;960502300;901052700;924485100;1022868700;1035085200;1007144300;1036316800;1094353200;675379700;594691900;579499100;549803800;558306700;555098400;558025400;547280300;572795000;569574400;586798900
1991;606436500;573991000;556786300;601672300;660148700;651644500;652531000;621826800;555817700;574145200;557118000;575204000;553629100;566754000;558257000;557408500;556061500;563767800;554478400;567909300;555899700;569126200;552772100;554128000;565274900
2001;576978600;557043300;573436400;556234100;575139500;558423000;568914000;560197600;561038100;570004800;557562300;573653800;554722100;564930500;563442900;565020000;562405600;569929500;561010800;567746100;565411200;570138800;556697000;571200600;554041700
2011;574273600;559544200;569523300;560347700;578396800;563322000;570978500;565329600;569162300;561148600;571755500;564595700;582855600;572410300;581288600;572518800;581084000;561369600;581834100;573771800;571624700;566728100;578415800;566733600;571869300
2021;581290700;583877100;579776300;587764400;564086300;588853900;566840800;582210900;587237500;996788100;963467700;971110000;952697300;973127000;954845500;1038984900;959734000;984702000;957215000;974801500;955964500;979105400;961604500;981783100;992622500
2031;1006002100;987664700;981159300;960136600;991583000;953206900;973716200;968163200;975530400;959823500;975430700;961383700;968766800;956046200;976864600;959180400;973519600;1009815400;1008206400;959600800;983337500;962952400;974398100;957436400;977160700
2041;1004796000;990359300;969785400;987329800;1051980200;666700800;620910100;679131700;645820300;592696100;577501600;653408800;647505400;651196300;582201400;599803400;592732000;625060900;641660900;611863700;591585000;609772900;599443500;596637700;588929000
2051;624102200;622555400;596844700;615307700;603146600;606829400;586349100;616891900;601855200;626167200;621177600;639814100;629100400;630125800;598765700;611879100;610308800;667024900;810453600;1102334900;1002085400;1011599700;1021917100;1008919700;985727100
2061;1012109100;998944700;1017296800;1002625100;1007725600;997990400;1014166800;1001741000;1020204400;998664000;1021462400;1007317100;1027228000;1019868400;1027925200;999861700;1009293900;995046400;1008222800;996879300;1015053200;994091900;1028069300;992274000;1031792500
2071;1028326400;1001587000;1029581300;1002459600;1038829300;1011611700;1088579300;1012862100;1046905800;1082468000;1058984100;1021263800;1148028200;1111663900;1211152100;1109602000;1050921200;995746000;1017842400;995110200;1013417600;1000483600;1022994800;1003776400;1039548400
2081;1042176100;1028158800;1018927600;1029110800;1014531300;1036757000;1039176300;1060845700;1031856300;1020851500;1002488200;1028643600;1006219300;1032016600;1059815300;1074583300;1104206800;1074376500;1021692600;1030027400;1112959300;1027255300;1069452000;1065621700;1050424700
2091;1066585400;1062199800;1028338800;1053219100;1027681700;1049454900;1041361200;1043330000;1031576300;1054982900;1017249400;1070425500;1042216800;1040829600;1030031200;1077400300;1038638000;1052955200;1029022000;1047702800;1016456600;1044053600;1017447000;1061009600;1065142000
2091;700;200;100;100;100;100;100;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;100;100;100;100;0;100;100;0;100;100;100;100;100;100;100;100;100;100;0;0;0;100
2091;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;0;0;100;100;100
2091;200;100;200;100;100;100;100;100;0;100;100;0;100;100;100;100;0;100;100;0;0;0;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;100
2091;300;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;0;100;0;100;100;100;100
2091;200;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100
2091;200;100;100;100;100;0;100;0;100;100;100;100;100;100;100;100;0;0;0;100;100;100;100;0;100
2091;200;100;0;100;100;0;100;0;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;0
2091;400;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100
2091;200;200;100;100;100;200;100;0;100;100;100;100;100;0;0;0;100;100;100;100;100;100;100;100;100
2091;300;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;0
2091;200;100;100;0;100;0;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;0;0;0
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;200;100;100;0;100;200;0;100;200;100;0;100;100;100;100;0;0;100;100;0;100;100;100
2091;300;100;100;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;0;100
2091;200;100;100;100;100;100;100;0;0;100;100;100;100;0;100;100;100;100;100;100;100;0;0;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;0;0;100;100
2091;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;0;100;0;100;100;100;100;0
2091;200;100;100;100;100;100;100;0;0;0;100;100;100;100;100;100;0;100;100;100;100;100;100;0;0
2091;200;200;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;0;100
2091;300;100;100;100;100;100;100;100;100;100;100;100;100;200;100;100;200;100;100;100;100;100;100;100;100
2091;300;100;0;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100
2091;200;100;100;100;100;0;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;0;0
2091;300;100;100;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;0;100;100;100;100;100;100;0;0;100;100;100;100;100;0;100;0;100;100;100;100;0
2091;300;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;0;100;100;100;0;0
2091;200;100;100;100;100;100;100;100;100;100;100;100;0;100;100;0;100;100;100;100;100;0;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;200;100;100;100;100;100;0;100;100;100;0;0;100;100;100;100;100;100;100;100;100;0;100;100
2091;500;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100
2091;200;100;100;100;100;0;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;0;100;100
2091;400;100;100;100;100;100;100;100;0;100;100;100;100;0;0;100;100;100;100;0;0;0;100;100;100
2091;200;100;0;100;100;0;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;0;0;0
2091;300;100;0;100;100;100;0;100;100;100;100;0;100;100;100;0;0;100;100;100;100;100;100;100;0
2091;300;0;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;0;100;100;100;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;200;100;100
2091;300;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100;100;0;0
2091;200;100;100;100;100;0;100;100;100;100;100;0;100;200;0;100;100;100;100;100;100;100;100;0;100
2091;200;100;100;100;0;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100
2091;200;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;0;0;0;100;100;100;100
2091;300;100;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;0;100;100;100;100;0;100
2091;200;100;100;100;0;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100
2091;200;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;0;100;100;0;100;100;100;100
2091;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;0;100;0;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;0;0
2091;300;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;200;0;100;100;100;100;100;0;100
2091;600;100;100;100;100;100;100;100;100;100;0;0;100;100;100;0;0;0;100;0;100;100;100;100;0
2091;200;100;100;200;0;0;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100
2091;300;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;0;100;0;100;100;100;100;0
2091;200;100;100;100;100;200;100;100;100;100;100;100;100;100;200;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;100;0;0;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;0;0;100;100
2091;200;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100
2091;200;100;100;0;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;0
2091;200;100;100;100;100;100;100;0;0;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100
2091;300;100;100;100;0;100;100;0;100;200;100;100;0;100;0;100;100;100;100;100;0;0;100;100;100
2091;200;100;100;0;100;100;100;100;100;0;100;100;100;0;100;100;100;100;100;100;0;0;0;0;100
2091;200;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100
2091;300;100;100;100;100;100;100;100;100;100;200;100;100;100;200;100;200;100;200;200;100;100;100;200;100
2091;300;200;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100
2091;200;100;100;100;0;100;100;100;100;100;0;200;0;100;100;100;100;100;100;100;0;100;100;100;100
2091;200;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;0;100
2091;300;100;100;100;100;0;100;0;100;100;100;100;100;0;100;0;100;100;100;100;100;100;100;0;0
2091;200;100;100;100;100;100;0;0;100;0;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100
2091;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;0;100;100;100
2091;300;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;0
2091;200;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;0;100;100;0;0;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;0
2091;3400;100;100;100;200;100;0;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;0
2091;100;100;100;200;100;0;0;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100
2091;200;100;100;100;200;100;100;100;100;100;100;100;100;100;100;100;100;200;100;100;100;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;0;100;100;100;100;0;0;0;100;100;0;100;100;100;100;0;100;100;100;100;100;100;0;100
2091;200;100;0;100;0;100;100;100;100;100;0;200;0;100;100;100;0;100;0;100;100;0;100;100;100
2091;300;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100;0;0;100;100;100;100
2091;200;100;100;0;200;100;100;0;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100
2091;200;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;200
2091;200;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100
2091;200;100;100;100;100;0;100;0;100;100;100;0;100;100;100;100;100;100;100;100;0;0;100;100;100
2091;200;100;0;100;100;0;100;100;100;100;100;100;0;100;0;200;0;100;100;100;100;100;0;100;100
2091;200;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;0;100;100;100;100;100;0;100
2091;300;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;0;100;0;100;100;100;100
2091;100;100;100;100;100;100;0;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;0;0;100
2091;200;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;0
2091;200;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;0
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;0;100;100;100
2091;300;200;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;0;100;100
2091;200;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;0;0;0;100;100;100;100;0
2091;200;100;200;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;0;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100;100;100;0;100;0;100;100
2091;200;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100;100;0;0;100;100
2091;200;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;0;0;100;100;100;100;0;100;100;100;100;100;0;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;100
2091;300;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;0;100;100;100
2091;200;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;0;0;100
2091;300;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;600;100;100;100;200;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100
2091;200;100;0;100;100;0;0;100;100;100;100;100;100;100;100;0;0;0;0;100;0;100;100;100;100
2091;200;100;100;100;100;0;0;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;0;100
2091;300;100;100;100;100;100;100;0;0;100;100;0;0;100;100;100;100;100;100;0;100;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;0;100;100;100;100;0;0;100;100
2091;200;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;100;100;0;0;100;100;100;100;100;100;0;100;0;100;100;100;100;100;100;100;0;100
2091;200;100;100;0;100;100;100;100;0;100;100;100;100;0;0;0;0;100;100;100;100;100;100;100;0
2091;500;100;100;100;100;100;0;0;100;100;100;0;0;100;100;100;100;100;0;100;100;100;100;0;100
2091;400;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;0;100
2091;300;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;300;100;100;100;100;200;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;0;100;100;100;100
2091;300;100;100;100;100;100;0;0;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;100
2091;300;100;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100
2091;300;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;100;100;100;100;100;100;100;100
2091;300;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100
2091;200;100;100;0;0;100;100;100;100;0;100;100;100;100;100;0;0;100;100;200;0;100;100;100;0
2091;200;100;100;100;100;100;0;100;0;100;100;100;100;100;100;100;100;0;100;100;0;100;100;0;0
2091;400;100;100;100;100;100;100;100;100;100;100;100;100;200;100;200;100;100;100;0;0;100;100;100;0
2091;400;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;0;0;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;200;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;300;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100
2091;200;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100;100;100;100;100;0;100;100;100
2091;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100
