Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1381;408455700;411906300;440270700;420386900;407754800;414455200;410510000;442040800;430214700;436660700;447894000;416717400;441505200;463668800;434906800;440843800;398520200;410219800;389568800;391172000;421195300;402573900;401533600;404810700;422155200
1391;405470200;417313900;408360700;401843100;396317500;394458500;393051200;395790700;455553400;404589600;398729000;398848300;396586800;398962700;419787200;402216400;407536300;397731400;395459200;398440800;406965100;410549600;413998400;400497300;396173700
1401;407094100;439922400;425762000;417004400;407045000;403618400;405541900;414627100;417693800;416952300;412186200;401612400;407339300;404392200;439802900;414166800;418938900;412961000;404155500;403665100;421621900;458617200;413057800;422376300;453570000
1411;427664600;511477400;466730700;415595100;444956000;419741100;454960700;461085100;461015600;415719500;434094600;418365800;421193600;439068600;412760200;411270800;412161800;425575000;446031200;454447200;444773400;433720700;419936900;415156900;419136200
1421;468900500;423975600;421181400;415799600;413684700;434564800;434911700;430200600;416584500;422861500;427369100;448766600;488320900;473368600;463977400;426123100;453787100;497734200;421064800;419575700;422025300;435296200;427891100;506785000;430555500
1431;422491700;420579000;419361000;439708400;439152300;462372400;421332800;425507300;448987700;500688200;468854800;434625700;482615900;495301300;478022100;504558200;481907400;487850400;477977900;447544400;437481700;434991700;439650900;421527800;427944500
1441;434527900;439730300;435245200;434870900;426504300;435037300;436064000;458757400;447555700;436696700;428681200;434605600;433705600;437804000;435457500;427084800;430026800;429480900;442613000;468714000;438466700;428310200;426038000;426309900;455775400
1451;482252500;485598000;446170900;433064900;447009200;446178400;452316900;438588000;478953000;493816400;463493600;453562900;454569500;453465800;472921100;451280500;484898700;484473400;492121600;446641100;449314700;548749100;521937500;489981600;439227300
1461;526222100;568251400;489333800;491170900;479935500;512762300;562934100;524502300;526540300;487810000;625580400;504202100;528343300;484372900;497813800;473435700;476463700;473770900;459671000;517055300;604395400;543464400;565077900;639806400;693876900
1471;588278600;542001700;494872900;574509300;592581600;549357500;539128600;596556700;562127000;530935400;527818100;522575600;495024000;476923100;513280400;530067500;532384600;535624900;597680400;585852300;584581200;543369200;503077700;507561800;550592400
1481;543783100;515647800;569055200;582040300;539316000;520874300;470947200;483401500;483485600;474125400;607071000;552090100;659400700;640379100;585667100;574788600;521077200;500182600;545928000;573925700;550985600;500776400;486952500;508880800;603664000
1491;572427600;532040800;523713300;449387000;342753200;552429300;520645000;552453700;522813400;498436000;483486300;487773100;504295000;489062400;484893900;474436500;490180700;499978700;491031000;492020000;485639500;510303800;493104800;499954800;493414900
1501;492159000;497575800;510768300;501439000;495394400;483282500;484327000;489082500;521875600;490972500;484128700;482288400;490993900;500018000;500869300;485456400;487109600;481518900;532265000;497456600;492565600;495163800;489175200;500616900;511175100
1511;495112500;490517000;484532600;506778500;496478400;493189400;485155500;490733000;499892200;513050200;495542200;487868400;486128800;503829300;510004400;503457400;547825500;518946200;504692000;566682100;539427100;559958600;517369100;500354500;527765200
1521;513221400;500855600;509947000;526247400;525933000;515781600;523609400;515094000;542853200;515570300;507424100;501599600;501451200;551909800;508538500;503868100;494525200;522906700;542818600;513638500;503173000;496148400;499779500;520964500;516840100
1531;509635000;503593400;515869700;523005700;520082300;505625900;502147600;521500000;545826100;516261400;503673200;509587000;530962700;531506700;528598600;540584500;508122400;532790200;522685200;533462400;515446200;516415100;538124300;488710800;496561700
1541;367423100;372499000;356394400;326724400;332221400;353706900;336006600;321889300;344248600;322471700;513017400;544461700;555169600;565904200;540604400;624787800;570511900;503654400;506794200;504291600;558963200;565785500;564884600;535493700;522079000
1551;585655400;623144900;600748200;584613700;632368300;572863600;575042300;546667600;575694700;568890200;542200700;542277300;540053500;538369500;566537300;571723200;524263900;556350900;584129900;523051500;515196500;527610800;562099400;522100200;547466500
1561;556551700;547180400;544621500;536147500;554779900;528981600;555331800;571401200;590717700;580867400;555130400;572694100;570707300;558462000;577038800;571158900;606072200;541397400;520448200;566404800;583111500;562189300;556369700;568477900;559300600
1571;602139400;553240200;583086300;544487300;569491700;629636800;632325500;537269200;567916300;591665600;574077100;622151800;602086700;615883300;556183900;535205300;537010900;575478300;564849300;604726500;623344400;610430700;624687400;547997900;540680300
1581;554925400;597768500;600701700;556188700;588499000;619822600;686264100;652023000;642277600;667740100;658488500;633705100;586172800;596638800;663398700;607404800;614863100;564551400;587370100;701339500;613151400;589083200;577660200;557233700;542974800
1591;547864500;600180900;548828900;541352900;541301100;558702600;558098000;601450300;543352300;545212200;622426600;563875600;545430800;549806100;549872800;564153400;617171400;591848500;595370100;581453400;573043400;557455100;543750000;558843600;577774200
1601;592825100;676500200;662581100;667744600;654803200;612770900;632007200;633239300;627632200;604887100;627837700;626193200;584808000;560198900;561572100;573492600;566765900;553397700;626472100;658700400;658906100;674310600;668216400;600724700;607844400
1611;585245500;669870700;684113100;698990300;568660500;607234900;618822100;605400000;608598500;608321100;580065700;575561100;568281400;556141100;571810000;650486300;608994600;575570800;589305400;614679000;633402200;589252500;597974100;631475900;656279200
1621;591223600;580446100;627953300;628145000;586726700;593588200;601420300;603941400;597381900;577559700;590992200;629343100;594203900;612878400;599380200;690000900;635890900;641243700;600254700;605806700;628036500;630385100;636375700;630118500;769101600
1631;640406100;665087800;617710500;669134400;651021600;586251400;606240700;644300600;616381900;602816800;620241900;599006600;607563400;610541100;620774400;618276200;618536100;598816700;619656900;655835100;609611700;612191400;616962400;619674400;610903900
1641;603518600;603138000;638319100;593288200;583992600;584802500;615419400;604515800;604797500;599025400;604362600;620538900;587531900;574939000;598331400;601630700;591245400;609211500;612168000;627350900;619684000;608355700;622959700;612540100;637974000
1651;607568000;602714600;612233000;603446100;588481800;590158900;621837100;615934400;601364000;587297000;598420000;623755000;615961200;593223000;592517500;613322200;616611100;599773600;590312200;643632100;619821400;597958100;593596900;623939100;644060600
1661;610579800;603202000;679252200;620001100;601599400;604131300;624688500;662481000;605694000;607539300;622995100;615835100;611265600;598050100;601330100;616394600;620601100;606380300;603779600;636618900;607899000;596795000;598178100;625169700;611513400
1671;603436700;656129600;682390300;765141100;746766000;794406200;645477300;708963800;667564000;674451600;665291100;639165600;621672700;692875000;675509900;625401700;644683600;724462500;670643100;678098800;698324700;707583500;646422100;648042300;648826500
1681;695747800;645752200;633772100;671947200;668209500;634585500;637148800;670305700;678317300;638022500;637528600;699490700;671696600;638742500;635241900;665032700;656289800;667043000;651837200;518967000;440966500;435947400;419891100;408744100;378343300
1691;403395300;435597300;427408600;400559400;392723100;430868500;429380800;473243200;473879900;431596400;435927300;432661300;428595200;418305900;405784800;421832800;394138000;381405000;392635200;442578700;458294600;398886600;391593500;397695100;422677700
1701;719996800;652134100;633579200;667922600;662713800;674170900;688841400;701127200;701711500;699543000;666565800;751501700;689485700;646130200;649326400;646589300;636746700;636002200;650407100;644618600;635974700;632169000;647543700;675717800;641974200
1711;641519600;660589200;666448300;640009800;636206600;659256200;655706400;637242700;637130000;654152300;659882300;649915400;644922400;696051100;664607800;705815400;700410500;772711900;661165200;665964700;679966400;673855500;651577300;708616300;723492300
1721;720836400;685039900;716434600;739850800;708933500;748661700;690198900;688333900;665919300;649165600;668057600;707622900;656377400;702754400;721231100;691687800;667088500;708573100;727116100;662280800;686298600;694476500;682892100;677461100;676427900
1731;683486000;667320900;659042000;662915000;700691400;711792700;743356200;693006000;710710800;706523200;713796900;690617300;691113100;713521900;691047500;725473400;706831900;708658200;727947700;734283900;705491000;676564800;732717500;694786600;675952500
1741;696073600;725778800;690076400;699917200;730301200;787878400;888705600;823567700;777995600;778333500;763987300;757696300;697947800;692625300;714304100;719348500;682428300;738699200;708477500;650568100;711005800;709032500;723027200;709747300;687076400
1751;710062100;773111900;714905200;775080600;825479300;770627700;768795600;795921900;740717200;754170200;739732600;734349100;708240900;717327300;722737200;704439200;683851900;728568700;725658800;759500800;772489600;814258400;770163300;784990200;788465100
1761;699369200;843968100;798847100;781273700;721099000;850465900;743431000;826785700;745442000;761568300;754266100;733300500;741452600;702960400;718749600;782901900;819808000;800973300;687735600;718795200;695457400;726510400;700544400;691728200;690629500
1771;722702600;737497300;733065900;747711900;729666800;776871600;709502500;775773900;787966000;766482100;749403000;784024400;785305600;726377700;764878000;776420400;723810700;726877000;759475000;734978800;742398400;741393800;756041700;723958200;751342200
1781;771993000;744964300;719151500;743668300;766142900;724266700;712085800;720923100;701762100;692835300;713982100;722022400;699134800;744380300;788300500;778044100;762539900;747744300;775212900;715376900;706577500;794763600;764976400;767274500;742816700
1791;722801700;792071900;829311100;834118900;776660800;805933600;792929900;723141000;740783900;749311100;822447200;775313100;811387400;715228300;733130900;758931800;728888400;709468700;706919800;736793900;750401700;703513100;710149700;731288800;713585700
1801;716542600;826161300;747411300;711588100;723709400;729915200;723538500;714959600;741111400;723624100;708558100;742742400;770448700;721500400;740914800;834935000;733452900;713869500;725863200;745003500;768903700;749143700;794163500;749288600;716516900
1811;755615500;751696900;729645800;766992200;758573400;781509300;733841500;790284400;796088600;810675500;810010600;803368900;810539200;787061900;780644000;812073500;808254100;841800600;754349600;796182500;813914500;856689100;786299000;830503100;807647500
1821;783797100;852246100;838335000;840127100;787510800;781904900;765919900;749021700;817609000;731112700;766442900;788515600;779476900;735155200;780782300;764047200;734260500;741772500;745720500;735902700;787941400;805712000;798976600;756309700;763195000
1831;743194700;736800000;754653700;747281300;739890700;732001300;769054600;750969100;736762900;753319300;751970900;739652100;773808200;731524600;743389900;734167100;749008800;755425200;732372100;757631800;754654200;747706100;739341300;773261500;828620700
1841;772659800;792160900;806540900;766862800;764735000;785051600;774399100;773394200;805614000;818030200;784150800;776722800;758778100;760639700;769312200;762471700;755770700;747008000;771958600;771325000;805854100;814866800;773767200;752331700;774405300
1851;784474800;772776000;771189900;786667700;765565300;770520900;790017600;771186200;766365600;777799000;771768400;750415000;767647700;771240600;750965500;758014700;785457000;762729600;746257100;860842300;811133400;780833000;770209700;788852500;761908100
1861;805478700;804178800;864144800;789751800;836861800;791047300;789693700;802800500;788678300;766983200;795772900;807762600;815979900;811554600;843853800;780555800;786871900;798433200;780734800;782042600;826867000;792276400;807527700;844160800;852538800
1871;848702600;863576700;821834700;814844200;823265800;816157900;913689400;915307100;814467300;819257900;866230300;825310900;813412100;869990000;839865300;602798300;486567900;516422900;520574600;576157000;550127200;576313900;602187100;493095000;502476000
1881;552476900;519722900;653071800;540637900;518334900;530256800;506119800;485548700;489997800;484155800;492586500;482295500;499595600;500284100;511835300;485795200;494651300;475684100;487478400;482335600;505102100;480610900;488550700;485249400;486031200
1891;494073000;495563400;490679500;488421900;483462900;492117900;493339100;499804000;483786600;485736100;495550200;526823800;570243300;577629900;528114400;550314300;569293800;496977300;488194900;544914700;553434000;526476300;540145700;495695000;504459900
1901;520896200;705770800;900084700;896794100;850825600;817690600;839546400;815083700;801941100;834576900;827345800;810743000;825175500;856111000;796810400;817143000;852461500;831244000;812575000;822934900;793982600;811846100;822791100;813266200;800834900
1911;834420700;808960000;810580600;837743100;825021200;824483900;830683700;823925000;806075300;858609500;826113300;803137300;827412700;814405300;801996000;878840900;841740800;834738500;866867000;613191400;536579900;523559100;581111200;560417200;598310300
1921;655107600;629397400;530629100;507874800;495220400;578519800;588026700;512695500;505191200;501221700;493272300;506432800;501243400;503504900;491026100;494092400;497126300;510416000;495145700;498762800;491555700;503092600;511834400;506158400;497445500
1931;505011000;520352900;509899200;513858600;515964700;515372000;532668400;571813500;588358500;583695000;585829200;578109800;596169500;692827400;876549800;869359700;841746200;858791600;855195200;851440400;850667000;929835500;834166800;854461900;906310200
1941;850889400;870887200;884575500;848902000;862235100;872731600;854615800;901664000;872296400;855705500;861726100;870497700;842837700;860698500;870434300;848961600;869394200;872698300;850070400;867354900;862419800;857034000;874425100;876849700;853249800
1951;898530100;871785500;863078700;900325400;878458500;861906200;887176100;862577800;862542500;931438100;872128800;862532800;919743900;859872900;890013300;882619300;852200800;870558600;896029800;851169400;865144900;881900700;846937700;919166100;883691300
1961;875565700;900772000;885584900;866525500;918194700;874167100;871396000;897628700;873978600;882370900;907766100;860295100;885461600;888983900;879896900;888372500;909865600;892245500;896216600;905597600;1010412800;996128300;912184800;912779100;943417000
1971;842225700;584616200;564997600;605413200;527765300;526800500;540199100;544760200;531637000;521663000;524466900;560338300;607627400;555421800;535415400;534949000;588988700;672090800;619862300;597695700;562724600;562697800;568357700;587822700;644201000
1981;647862500;632894500;554815500;543092300;572164800;603096600;557002600;606836200;802359800;1003869800;955544200;993729600;971203900;993345900;955680100;923029100;940613600;918328500;968606000;978342900;935135100;956128800;918396300;899008000;902008400
1991;945442100;936531800;956404200;942434700;975733200;962069300;921646000;987729700;937868900;937963800;950401600;925678000;931501200;960512000;915237600;925577300;951330600;905567400;690078400;605266100;634218800;634800400;679712100;630426400;577221600
2001;891896000;956020300;904510500;920250900;920597900;899242500;913616300;931218600;940032600;946368100;961153100;932854200;964432700;925139000;902736600;930763000;981576900;975665800;918530700;946134500;940471400;901997300;905092900;922597300;930022800
2011;961902700;943138300;932495700;957130000;925475600;936215100;957425500;927277400;914142900;936224400;905495700;978147900;976721400;915375400;960749600;924891900;875667400;972104700;921915500;917145300;934449900;915285700;923005100;935104900;905300100
2021;966811700;957977400;937637500;890631700;1031129800;972949300;984996300;968395000;997347200;954331400;947305700;1007452500;962984800;964895100;984653000;963845000;992283100;963480700;953447300;1013496600;958039500;958302400;971333300;959569500;1066401700
2031;762014100;663706500;660138100;628833300;607381200;651680700;681668400;606394100;580053300;584494900;564705800;612167100;584091500;586199000;599977800;697753200;1071086100;1014617300;1110501400;1021938000;1029342600;967140500;926674700;962852700;1016263100
2041;997520700;1135086000;1015247000;1050111600;1065239400;1133016400;996558300;1203918100;1048864700;974465700;1046484000;930379700;927770100;937146200;922100600;1102177500;989995200;1035499500;998860500;1020042800;1008733000;1051333000;886779600;639711700;639539900
2051;666228400;670069700;619159800;599324400;585291400;592051300;569440100;575474200;629625800;557168400;544754900;564900000;541571300;540900400;543145900;557758300;626483900;555208400;552444900;544727900;554585700;540577600;560304700;640005700;1067068000
2061;941198200;961870000;978397700;967850800;984738500;1014120200;1006413300;1055548900;965744100;1023787700;988832400;967577900;954683400;919229100;970166700;977499800;1174084800;1125849300;957278300;979004800;952222500;925019000;956825300;994119100;990902200
2071;952339100;924854700;955788900;927994200;929516300;979876400;921092100;974619500;949742900;930677200;953717800;1000598400;946969200;885610500;883311700;831442400;894182800;961380200;908386800;916847100;945267800;1003457000;1028429800;945980400;992671800
2081;944864000;930950300;945716300;920230100;934938200;938709400;919823500;933007100;923560600;913029100;937066000;920591700;911659600;938643800;939354500;938871700;936102600;911109400;949026700;905361600;872857600;984871800;1011177100;950586900;1072295200
2091;1118963400;1154555200;1029691100;1078093700;1165330900;1111049900;1079280500;1018165700;1021844600;1000602800;947504300;967527000;970740000;797637500;653602200;675136500;634334600;567835300;585452100;631798400;588490100;585533800;613625700;596192300;558315900
